RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
jupiter	(1.38156700, -0.02337359, -5.13566400)	1.381567	-0.02337359	-5.135664	(0.2, 0.0, 0.1)	5.333177	5.074471	5.318317	0.01199983	2.306853	-0.004399465	-1.307749	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.307749	0
jupiter	(1.37501400, -0.02325316, -5.13734200)	1.375014	-0.02325316	-5.137342	(0.2, 0.0, 0.1)	5.333177	5.074471	5.318238	0.01199983	2.306853	-0.004376886	-1.309021	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.309021	0
jupiter	(1.36845800, -0.02313269, -5.13901100)	1.368458	-0.02313269	-5.139011	(0.2, 0.0, 0.1)	5.333177	5.074471	5.31816	0.01199983	2.306853	-0.0043543	-1.310293	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.310293	0
jupiter	(1.36058900, -0.02298808, -5.14100300)	1.360589	-0.02298808	-5.141003	(0.2, 0.0, 0.1)	5.333177	5.074471	5.318064	0.01199983	2.306853	-0.004327186	-1.311819	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.311819	0
jupiter	(1.35402800, -0.02286752, -5.14265300)	1.354028	-0.02286752	-5.142653	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317986	0.01199983	2.306853	-0.004304582	-1.313091	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.313091	0
jupiter	(1.34615200, -0.02272280, -5.14462300)	1.346152	-0.0227228	-5.144623	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317891	0.01199983	2.306853	-0.004277447	-1.314618	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.314618	0
jupiter	(1.33958700, -0.02260217, -5.14625500)	1.339587	-0.02260217	-5.146255	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317811	0.01199983	2.306853	-0.004254828	-1.31589	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.31589	0
jupiter	(1.33170600, -0.02245735, -5.14820200)	1.331706	-0.02245735	-5.148202	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317715	0.01199983	2.306853	-0.004227673	-1.317416	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.317416	0
jupiter	(1.32513500, -0.02233664, -5.14981500)	1.325135	-0.02233664	-5.149815	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317635	0.01199983	2.306853	-0.004205036	-1.318689	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.318689	0
jupiter	(1.31724800, -0.02219172, -5.15173900)	1.317248	-0.02219172	-5.151739	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317539	0.01199983	2.306853	-0.004177862	-1.320215	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.320215	0
