RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
saturn	(9.00903800, -0.31395130, -2.49440800)	9.009038	-0.3139513	-2.494408	(0.0, 0.0, 0.2)	9.353257	9.353255	9.353256	-0.03357643	-0.2707801	-0.03357298	-0.2702231	-0.03357574	-0.2706687	-0.03357436	-0.2704459	0.02	0	0	-0.2702231	0.08
saturn	(9.01070500, -0.31391240, -2.48838600)	9.010705	-0.3139124	-2.488386	(0.0, 0.0, 0.2)	9.353257	9.353255	9.353256	-0.03357643	-0.2707801	-0.03356883	-0.2695547	-0.03357574	-0.2706687	-0.03357436	-0.2704459	0.02	0	0	-0.2695547	0.2
saturn	(9.01209000, -0.31388000, -2.48336700)	9.01209	-0.31388	-2.483367	(0.0, 0.0, 0.2)	9.353257	9.353255	9.353257	-0.03357643	-0.2707801	-0.03356536	-0.2689976	-0.03357574	-0.2706687	-0.03357436	-0.2704459	0.02	0	0	-0.2689976	0.3
saturn	(9.01375000, -0.31384090, -2.47734300)	9.01375	-0.3138409	-2.477343	(0.0, 0.0, 0.2)	9.353257	9.353255	9.353256	-0.03357643	-0.2707801	-0.03356118	-0.2683292	-0.03357574	-0.2706687	-0.03357436	-0.2704459	0.02	0	0	-0.2683292	0.42
saturn	(9.01512900, -0.31380820, -2.47232200)	9.015129	-0.3138082	-2.472322	(0.0, 0.0, 0.2)	9.353257	9.353255	9.353257	-0.03357643	-0.2707801	-0.03355769	-0.2677722	-0.03357574	-0.2706687	-0.03357436	-0.2704459	0.02	0	0	-0.2677722	0.52
saturn	(9.01678200, -0.31376890, -2.46629600)	9.016782	-0.3137689	-2.466296	(0.0, 0.0, 0.2)	9.353258	9.353255	9.353258	-0.03357643	-0.2707801	-0.03355348	-0.2671038	-0.03355488	-0.2673266	-0.03357436	-0.2704459	0.02	0	0	-0.2671038	0.6399999
saturn	(9.01815700, -0.31373600, -2.46127300)	9.018157	-0.313736	-2.461273	(0.0, 0.0, 0.2)	9.353258	9.353255	9.353258	-0.03357643	-0.2707801	-0.03354996	-0.2665468	-0.03355488	-0.2673266	-0.03357436	-0.2704459	0.02	0	0	-0.2665468	0.7399998
saturn	(9.01980100, -0.31369640, -2.45524500)	9.019801	-0.3136964	-2.455245	(0.0, 0.0, 0.2)	9.353259	9.353255	9.353258	-0.03357643	-0.2707801	-0.03354573	-0.2658783	-0.03354926	-0.2664353	-0.03357436	-0.2704459	0.02	0	0	-0.2658783	0.8599997
saturn	(9.02116900, -0.31366330, -2.45022100)	9.021169	-0.3136633	-2.450221	(0.0, 0.0, 0.2)	9.353259	9.353255	9.353259	-0.03357643	-0.2707801	-0.03354219	-0.2653213	-0.03354926	-0.2664353	-0.03357436	-0.2704459	0.02	0	0	-0.2653213	0.9599996
saturn	(9.02280600, -0.31362350, -2.44419100)	9.022806	-0.3136235	-2.444191	(0.0, 0.0, 0.2)	9.35326	9.353255	9.35326	-0.03357643	-0.2707801	-0.03353793	-0.2646528	-0.03353793	-0.2646528	-0.03357436	-0.2704459	0.02	0	0	-0.2646528	1.08
saturn	(9.02417000, -0.31359020, -2.43916500)	9.02417	-0.3135902	-2.439165	(0.0, 0.0, 0.2)	9.353261	9.353255	9.353261	-0.03357643	-0.2707801	-0.03353437	-0.2640958	-0.03353437	-0.2640958	-0.03357436	-0.2704459	0.02	0	0	-0.2640958	1.179999
saturn	(9.02552800, -0.31355680, -2.43413900)	9.025528	-0.3135568	-2.434139	(0.0, 0.0, 0.2)	9.353262	9.353255	9.353261	-0.03357643	-0.2707801	-0.0335308	-0.2635388	-0.03353365	-0.2639844	-0.03357436	-0.2704459	0.02	0	0	-0.2635388	1.279999
saturn	(9.02715500, -0.31351660, -2.42810600)	9.027155	-0.3135166	-2.428106	(0.0, 0.0, 0.2)	9.353263	9.353255	9.353262	-0.03357643	-0.2707801	-0.0335265	-0.2628704	-0.03352793	-0.2630932	-0.03357436	-0.2704459	0.02	0	0	-0.2628704	1.399999
saturn	(9.02850700, -0.31348310, -2.42307800)	9.028507	-0.3134831	-2.423078	(0.0, 0.0, 0.2)	9.353264	9.353255	9.353263	-0.03357643	-0.2707801	-0.0335229	-0.2623134	-0.03352433	-0.2625362	-0.03357436	-0.2704459	0.02	0	0	-0.2623134	1.499999
saturn	(9.03012800, -0.31344260, -2.41704300)	9.030128	-0.3134426	-2.417043	(0.0, 0.0, 0.2)	9.353265	9.353255	9.353265	-0.03357643	-0.2707801	-0.03351857	-0.261645	-0.03351857	-0.261645	-0.03357436	-0.2704459	0.02	0	0	-0.261645	1.619999
saturn	(9.03147500, -0.31340880, -2.41201300)	9.031475	-0.3134088	-2.412013	(0.0, 0.0, 0.2)	9.353266	9.353255	9.353266	-0.03357643	-0.2707801	-0.03351495	-0.261088	-0.03351568	-0.2611993	-0.03357436	-0.2704459	0.02	0	0	-0.261088	1.719999
saturn	(9.03308800, -0.31336810, -2.40597700)	9.033088	-0.3133681	-2.405977	(0.0, 0.0, 0.2)	9.353267	9.353255	9.353267	-0.03357643	-0.2707801	-0.0335106	-0.2604195	-0.0335106	-0.2604195	-0.03357436	-0.2704459	0.02	0	0	-0.2604195	1.839999
saturn	(9.03442900, -0.31333410, -2.40094500)	9.034429	-0.3133341	-2.400945	(0.0, 0.0, 0.2)	9.353269	9.353255	9.353269	-0.03357643	-0.2707801	-0.03350696	-0.2598625	-0.03350841	-0.2600853	-0.03357436	-0.2704459	0.02	0	0	-0.2598625	1.939999
saturn	(9.03603600, -0.31329310, -2.39490700)	9.036036	-0.3132931	-2.394907	(0.0, 0.0, 0.2)	9.35327	9.353255	9.35327	-0.03357643	-0.2707801	-0.03350257	-0.2591941	-0.0335033	-0.2593055	-0.03357436	-0.2704459	0.02	0	0	-0.2591941	2.059999
saturn	(9.03737100, -0.31325890, -2.38987400)	9.037371	-0.3132589	-2.389874	(0.0, 0.0, 0.2)	9.353271	9.353255	9.353271	-0.03357643	-0.2707801	-0.03349891	-0.2586371	-0.03349964	-0.2587485	-0.03357436	-0.2704459	0.02	0	0	-0.2586371	2.159999
saturn	(9.03896800, -0.31321770, -2.38383300)	9.038968	-0.3132177	-2.383833	(0.0, 0.0, 0.2)	9.353272	9.353255	9.353272	-0.03357643	-0.2707801	-0.0334945	-0.2579687	-0.0334967	-0.2583028	-0.03357436	-0.2704459	0.02	0	0	-0.2579687	2.279999
saturn	(9.04029800, -0.31318320, -2.37879900)	9.040298	-0.3131832	-2.378799	(0.0, 0.0, 0.2)	9.353274	9.353255	9.353274	-0.03357643	-0.2707801	-0.03349081	-0.2574116	-0.03349155	-0.257523	-0.03357436	-0.2704459	0.02	0	0	-0.2574116	2.379998
saturn	(9.04162400, -0.31314870, -2.37376300)	9.041624	-0.3131487	-2.373763	(0.0, 0.0, 0.2)	9.353275	9.353255	9.353275	-0.03357643	-0.2707801	-0.03348711	-0.2568546	-0.03348711	-0.2568546	-0.03357436	-0.2704459	0.02	0	0	-0.2568546	2.479998
saturn	(9.04321100, -0.31310720, -2.36772000)	9.043211	-0.3131072	-2.36772	(0.0, 0.0, 0.2)	9.353277	9.353255	9.353277	-0.03357643	-0.2707801	-0.03348266	-0.2561862	-0.03348489	-0.2565204	-0.03357436	-0.2704459	0.02	0	0	-0.2561862	2.599998
saturn	(9.04453200, -0.31307240, -2.36268300)	9.044532	-0.3130724	-2.362683	(0.0, 0.0, 0.2)	9.353279	9.353255	9.353279	-0.03357643	-0.2707801	-0.03347894	-0.2556292	-0.03347894	-0.2556292	-0.03357436	-0.2704459	0.02	0	0	-0.2556292	2.699998
saturn	(9.04611200, -0.31303060, -2.35663800)	9.046112	-0.3130306	-2.356638	(0.0, 0.0, 0.2)	9.353281	9.353255	9.353281	-0.03357643	-0.2707801	-0.03347446	-0.2549608	-0.03347521	-0.2550722	-0.03357436	-0.2704459	0.02	0	0	-0.2549608	2.819998
saturn	(9.04742500, -0.31299560, -2.35160000)	9.047425	-0.3129956	-2.3516	(0.0, 0.0, 0.2)	9.353283	9.353255	9.353282	-0.03357643	-0.2707801	-0.03347072	-0.2544038	-0.03347147	-0.2545152	-0.03357436	-0.2704459	0.02	0	0	-0.2544038	2.919998
saturn	(9.04899900, -0.31295360, -2.34555300)	9.048999	-0.3129536	-2.345553	(0.0, 0.0, 0.2)	9.353285	9.353255	9.353285	-0.03357643	-0.2707801	-0.03346622	-0.2537353	-0.03346697	-0.2538468	-0.03357436	-0.2704459	0.02	0	0	-0.2537353	3.039998
saturn	(9.05030800, -0.31291850, -2.34051300)	9.050308	-0.3129185	-2.340513	(0.0, 0.0, 0.2)	9.353288	9.353255	9.353288	-0.03357643	-0.2707801	-0.03346245	-0.2531783	-0.03346395	-0.2534011	-0.03357436	-0.2704459	0.02	0	0	-0.2531783	3.139998
saturn	(9.05187400, -0.31287610, -2.33446400)	9.051874	-0.3128761	-2.334464	(0.0, 0.0, 0.2)	9.35329	9.353255	9.35329	-0.03357643	-0.2707801	-0.03345792	-0.25251	-0.03345867	-0.2526213	-0.03357436	-0.2704459	0.02	0	0	-0.25251	3.259998
saturn	(9.05317500, -0.31284080, -2.32942200)	9.053175	-0.3128408	-2.329422	(0.0, 0.0, 0.2)	9.353292	9.353255	9.353292	-0.03357643	-0.2707801	-0.03345412	-0.2519529	-0.03345488	-0.2520643	-0.03357436	-0.2704459	0.02	0	0	-0.2519529	3.359998
saturn	(9.05473500, -0.31279820, -2.32337200)	9.054735	-0.3127982	-2.323372	(0.0, 0.0, 0.2)	9.353294	9.353255	9.353294	-0.03357643	-0.2707801	-0.03344956	-0.2512845	-0.03344956	-0.2512845	-0.03357436	-0.2704459	0.02	0	0	-0.2512845	3.479997
saturn	(9.05603100, -0.31276260, -2.31832900)	9.056031	-0.3127626	-2.318329	(0.0, 0.0, 0.2)	9.353296	9.353255	9.353296	-0.03357643	-0.2707801	-0.03344575	-0.2507275	-0.03344652	-0.2508389	-0.03357436	-0.2704459	0.02	0	0	-0.2507275	3.579997
saturn	(9.05758200, -0.31271980, -2.31227600)	9.057582	-0.3127198	-2.312276	(0.0, 0.0, 0.2)	9.353299	9.353255	9.353298	-0.03357643	-0.2707801	-0.03344117	-0.2500591	-0.03344193	-0.2501705	-0.03357436	-0.2704459	0.02	0	0	-0.2500591	3.699997
saturn	(9.05887200, -0.31268400, -2.30723100)	9.058872	-0.312684	-2.307231	(0.0, 0.0, 0.2)	9.353302	9.353255	9.353302	-0.03357643	-0.2707801	-0.03343733	-0.2495021	-0.03343733	-0.2495021	-0.03357436	-0.2704459	0.02	0	0	-0.2495021	3.799997
saturn	(9.06016000, -0.31264810, -2.30218600)	9.06016	-0.3126481	-2.302186	(0.0, 0.0, 0.2)	9.353304	9.353255	9.353304	-0.03357643	-0.2707801	-0.03343349	-0.2489451	-0.03343425	-0.2490565	-0.03357436	-0.2704459	0.02	0	0	-0.2489451	3.899997
saturn	(9.06170100, -0.31260490, -2.29613100)	9.061701	-0.3126049	-2.296131	(0.0, 0.0, 0.2)	9.353307	9.353255	9.353306	-0.03357643	-0.2707801	-0.03342886	-0.2482767	-0.0334304	-0.2484995	-0.03357436	-0.2704459	0.02	0	0	-0.2482767	4.019997
saturn	(9.06298200, -0.31256880, -2.29108400)	9.062982	-0.3125688	-2.291084	(0.0, 0.0, 0.2)	9.35331	9.353255	9.35331	-0.03357643	-0.2707801	-0.03342499	-0.2477197	-0.03342499	-0.2477197	-0.03357436	-0.2704459	0.02	0	0	-0.2477197	4.119997
saturn	(9.06451600, -0.31252540, -2.28502700)	9.064516	-0.3125254	-2.285027	(0.0, 0.0, 0.2)	9.353312	9.353255	9.353312	-0.03357643	-0.2707801	-0.03342033	-0.2470513	-0.03342033	-0.2470513	-0.03357436	-0.2704459	0.02	0	0	-0.2470513	4.239997
saturn	(9.06579100, -0.31248910, -2.27997900)	9.065791	-0.3124891	-2.279979	(0.0, 0.0, 0.2)	9.353314	9.353255	9.353314	-0.03357643	-0.2707801	-0.03341645	-0.2464943	-0.033418	-0.2467171	-0.03357436	-0.2704459	0.02	0	0	-0.2464943	4.339997
saturn	(9.06731700, -0.31244540, -2.27392000)	9.067317	-0.3124454	-2.27392	(0.0, 0.0, 0.2)	9.353318	9.353255	9.353318	-0.03357643	-0.2707801	-0.03341177	-0.2458259	-0.03341177	-0.2458259	-0.03357436	-0.2704459	0.02	0	0	-0.2458259	4.459997
saturn	(9.06858600, -0.31240890, -2.26887000)	9.068586	-0.3124089	-2.26887	(0.0, 0.0, 0.2)	9.353322	9.353255	9.353322	-0.03357643	-0.2707801	-0.03340784	-0.2452689	-0.03340784	-0.2452689	-0.03357436	-0.2704459	0.02	0	0	-0.2452689	4.559997
saturn	(9.07010600, -0.31236500, -2.26280900)	9.070106	-0.312365	-2.262809	(0.0, 0.0, 0.2)	9.353325	9.353255	9.353325	-0.03357643	-0.2707801	-0.03340314	-0.2446005	-0.03340314	-0.2446005	-0.03357436	-0.2704459	0.02	0	0	-0.2446005	4.679996
saturn	(9.07136800, -0.31232830, -2.25775800)	9.071368	-0.3123283	-2.257758	(0.0, 0.0, 0.2)	9.353327	9.353255	9.353327	-0.03357643	-0.2707801	-0.03339921	-0.2440436	-0.03339999	-0.2441549	-0.03357436	-0.2704459	0.02	0	0	-0.2440436	4.779996
saturn	(9.07288100, -0.31228410, -2.25169600)	9.072881	-0.3122841	-2.251696	(0.0, 0.0, 0.2)	9.353332	9.353255	9.353332	-0.03357643	-0.2707801	-0.03339446	-0.2433752	-0.03339446	-0.2433752	-0.03357436	-0.2704459	0.02	0	0	-0.2433752	4.899996
saturn	(9.07413800, -0.31224720, -2.24664300)	9.074138	-0.3122472	-2.246643	(0.0, 0.0, 0.2)	9.353333	9.353255	9.353333	-0.03357643	-0.2707801	-0.03339051	-0.2428182	-0.03339051	-0.2428182	-0.03357436	-0.2704459	0.02	0	0	-0.2428182	4.999996
saturn	(9.07539200, -0.31221010, -2.24158900)	9.075392	-0.3122101	-2.241589	(0.0, 0.0, 0.2)	9.353338	9.353255	9.353338	-0.03357643	-0.2707801	-0.03338654	-0.2422611	-0.03338733	-0.2423725	-0.03357436	-0.2704459	0.02	0	0	-0.2422611	5.099996
saturn	(9.07689300, -0.31216560, -2.23552400)	9.076893	-0.3121656	-2.235524	(0.0, 0.0, 0.2)	9.353341	9.353255	9.353341	-0.03357643	-0.2707801	-0.03338176	-0.2415928	-0.03338176	-0.2415928	-0.03357436	-0.2704459	0.02	0	0	-0.2415928	5.219996
saturn	(9.07814200, -0.31212830, -2.23046900)	9.078142	-0.3121283	-2.230469	(0.0, 0.0, 0.2)	9.353345	9.353255	9.353345	-0.03357643	-0.2707801	-0.03337777	-0.2410358	-0.03337777	-0.2410358	-0.03357436	-0.2704459	0.02	0	0	-0.2410358	5.319996
saturn	(9.07963600, -0.31208360, -2.22440200)	9.079636	-0.3120836	-2.224402	(0.0, 0.0, 0.2)	9.353349	9.353255	9.353349	-0.03357643	-0.2707801	-0.03337297	-0.2403674	-0.03337377	-0.2404788	-0.03357436	-0.2704459	0.02	0	0	-0.2403674	5.439996
saturn	(9.08087700, -0.31204610, -2.21934600)	9.080877	-0.3120461	-2.219346	(0.0, 0.0, 0.2)	9.353352	9.353255	9.353352	-0.03357643	-0.2707801	-0.03336895	-0.2398104	-0.03336975	-0.2399218	-0.03357436	-0.2704459	0.02	0	0	-0.2398104	5.539996
saturn	(9.08236500, -0.31200110, -2.21327700)	9.082365	-0.3120011	-2.213277	(0.0, 0.0, 0.2)	9.353355	9.353255	9.353355	-0.03357643	-0.2707801	-0.03336412	-0.2391421	-0.03336493	-0.2392534	-0.03357436	-0.2704459	0.02	0	0	-0.2391421	5.659996
saturn	(9.08360100, -0.31196340, -2.20821900)	9.083601	-0.3119634	-2.208219	(0.0, 0.0, 0.2)	9.353359	9.353255	9.353359	-0.03357643	-0.2707801	-0.03336008	-0.2385851	-0.03336089	-0.2386965	-0.03357436	-0.2704459	0.02	0	0	-0.2385851	5.759995
saturn	(9.08508000, -0.31191810, -2.20214900)	9.08508	-0.3119181	-2.202149	(0.0, 0.0, 0.2)	9.353365	9.353255	9.353365	-0.03357643	-0.2707801	-0.03335522	-0.2379166	-0.03335522	-0.2379166	-0.03357436	-0.2704459	0.02	0	0	-0.2379166	5.879995
saturn	(9.08631000, -0.31188020, -2.19708900)	9.08631	-0.3118802	-2.197089	(0.0, 0.0, 0.2)	9.353368	9.353255	9.353368	-0.03357643	-0.2707801	-0.03335116	-0.2373597	-0.03335116	-0.2373597	-0.03357436	-0.2704459	0.02	0	0	-0.2373597	5.979995
saturn	(9.08778400, -0.31183470, -2.19101700)	9.087784	-0.3118347	-2.191017	(0.0, 0.0, 0.2)	9.353372	9.353255	9.353372	-0.03357643	-0.2707801	-0.03334628	-0.2366913	-0.0333479	-0.2369141	-0.03357436	-0.2704459	0.02	0	0	-0.2366913	6.099995
saturn	(9.08900600, -0.31179670, -2.18595600)	9.089006	-0.3117967	-2.185956	(0.0, 0.0, 0.2)	9.353376	9.353255	9.353375	-0.03357643	-0.2707801	-0.03334219	-0.2361343	-0.033343	-0.2362457	-0.03357436	-0.2704459	0.02	0	0	-0.2361343	6.199995
saturn	(9.09022800, -0.31175850, -2.18089500)	9.090228	-0.3117585	-2.180895	(0.0, 0.0, 0.2)	9.35338	9.353255	9.35338	-0.03357643	-0.2707801	-0.0333381	-0.2355773	-0.0333381	-0.2355773	-0.03357436	-0.2704459	0.02	0	0	-0.2355773	6.299995
saturn	(9.09168900, -0.31171260, -2.17482000)	9.091689	-0.3117126	-2.17482	(0.0, 0.0, 0.2)	9.353385	9.353255	9.353385	-0.03357643	-0.2707801	-0.03333317	-0.234909	-0.03333317	-0.234909	-0.03357436	-0.2704459	0.02	0	0	-0.234909	6.419995
saturn	(9.09290500, -0.31167420, -2.16975700)	9.092905	-0.3116742	-2.169757	(0.0, 0.0, 0.2)	9.353389	9.353255	9.353389	-0.03357643	-0.2707801	-0.03332905	-0.234352	-0.03332905	-0.234352	-0.03357436	-0.2704459	0.02	0	0	-0.234352	6.519995
saturn	(9.09435900, -0.31162810, -2.16368100)	9.094359	-0.3116281	-2.163681	(0.0, 0.0, 0.2)	9.353395	9.353255	9.353395	-0.03357643	-0.2707801	-0.0333241	-0.2336836	-0.0333241	-0.2336836	-0.03357436	-0.2704459	0.02	0	0	-0.2336836	6.639995
saturn	(9.09556800, -0.31158950, -2.15861700)	9.095568	-0.3115895	-2.158617	(0.0, 0.0, 0.2)	9.353398	9.353255	9.353398	-0.03357643	-0.2707801	-0.03331997	-0.2331266	-0.03331997	-0.2331266	-0.03357436	-0.2704459	0.02	0	0	-0.2331266	6.739995
saturn	(9.09701500, -0.31154300, -2.15253800)	9.097015	-0.311543	-2.152538	(0.0, 0.0, 0.2)	9.353404	9.353255	9.353404	-0.03357643	-0.2707801	-0.03331498	-0.2324582	-0.03331498	-0.2324582	-0.03357436	-0.2704459	0.02	0	0	-0.2324582	6.859994
saturn	(9.09821800, -0.31150430, -2.14747300)	9.098218	-0.3115043	-2.147473	(0.0, 0.0, 0.2)	9.353408	9.353255	9.353408	-0.03357643	-0.2707801	-0.03331082	-0.2319013	-0.03331082	-0.2319013	-0.03357436	-0.2704459	0.02	0	0	-0.2319013	6.959994
saturn	(9.09965800, -0.31145760, -2.14139200)	9.099658	-0.3114576	-2.141392	(0.0, 0.0, 0.2)	9.353413	9.353255	9.353412	-0.03357643	-0.2707801	-0.03330582	-0.231233	-0.03330748	-0.2314557	-0.03357436	-0.2704459	0.02	0	0	-0.231233	7.079994
saturn	(9.10085400, -0.31141870, -2.13632500)	9.100854	-0.3114187	-2.136325	(0.0, 0.0, 0.2)	9.353416	9.353255	9.353416	-0.03357643	-0.2707801	-0.03330163	-0.230676	-0.03330163	-0.230676	-0.03357436	-0.2704459	0.02	0	0	-0.230676	7.179994
saturn	(9.10228700, -0.31137170, -2.13024400)	9.102287	-0.3113717	-2.130244	(0.0, 0.0, 0.2)	9.353422	9.353255	9.353422	-0.03357643	-0.2707801	-0.0332966	-0.2300076	-0.0332966	-0.2300076	-0.03357436	-0.2704459	0.02	0	0	-0.2300076	7.299994
saturn	(9.10347900, -0.31133250, -2.12517500)	9.103479	-0.3113325	-2.125175	(0.0, 0.0, 0.2)	9.353428	9.353255	9.353428	-0.03357643	-0.2707801	-0.03329238	-0.2294506	-0.03329238	-0.2294506	-0.03357436	-0.2704459	0.02	0	0	-0.2294506	7.399994
saturn	(9.10466700, -0.31129320, -2.12010600)	9.104667	-0.3112932	-2.120106	(0.0, 0.0, 0.2)	9.353432	9.353255	9.353432	-0.03357643	-0.2707801	-0.03328817	-0.2288937	-0.03328817	-0.2288937	-0.03357436	-0.2704459	0.02	0	0	-0.2288937	7.499994
saturn	(9.10609000, -0.31124600, -2.11402200)	9.10609	-0.311246	-2.114022	(0.0, 0.0, 0.2)	9.353438	9.353255	9.353438	-0.03357643	-0.2707801	-0.03328309	-0.2282253	-0.03328309	-0.2282253	-0.03357436	-0.2704459	0.02	0	0	-0.2282253	7.619994
saturn	(9.10727000, -0.31120650, -2.10895100)	9.10727	-0.3112065	-2.108951	(0.0, 0.0, 0.2)	9.353441	9.353255	9.353441	-0.03357643	-0.2707801	-0.03327886	-0.2276684	-0.0332797	-0.2277797	-0.03357436	-0.2704459	0.02	0	0	-0.2276684	7.719994
saturn	(9.10868500, -0.31115890, -2.10286600)	9.108685	-0.3111589	-2.102866	(0.0, 0.0, 0.2)	9.353448	9.353255	9.353448	-0.03357643	-0.2707801	-0.03327375	-0.227	-0.03327375	-0.227	-0.03357436	-0.2704459	0.02	0	0	-0.227	7.839993
saturn	(9.10986100, -0.31111920, -2.09779400)	9.109861	-0.3111192	-2.097794	(0.0, 0.0, 0.2)	9.353453	9.353255	9.353453	-0.03357643	-0.2707801	-0.03326949	-0.2264431	-0.03326949	-0.2264431	-0.03357436	-0.2704459	0.02	0	0	-0.2264431	7.939993
saturn	(9.11126800, -0.31107150, -2.09170600)	9.111268	-0.3110715	-2.091706	(0.0, 0.0, 0.2)	9.353459	9.353255	9.353459	-0.03357643	-0.2707801	-0.03326436	-0.2257747	-0.03326436	-0.2257747	-0.03357436	-0.2704459	0.02	0	0	-0.2257747	8.059995
saturn	(9.11243800, -0.31103150, -2.08663300)	9.112438	-0.3110315	-2.086633	(0.0, 0.0, 0.2)	9.353464	9.353255	9.353464	-0.03357643	-0.2707801	-0.03326007	-0.2252178	-0.03326007	-0.2252178	-0.03357436	-0.2704459	0.02	0	0	-0.2252178	8.159997
saturn	(9.11383900, -0.31098350, -2.08054400)	9.113839	-0.3109835	-2.080544	(0.0, 0.0, 0.2)	9.35347	9.353255	9.35347	-0.03357643	-0.2707801	-0.03325491	-0.2245494	-0.03325577	-0.2246608	-0.03357436	-0.2704459	0.02	0	0	-0.2245494	8.28
saturn	(9.11500300, -0.31094340, -2.07546900)	9.115003	-0.3109434	-2.075469	(0.0, 0.0, 0.2)	9.353475	9.353255	9.353475	-0.03357643	-0.2707801	-0.03325061	-0.2239925	-0.03325147	-0.2241038	-0.03357436	-0.2704459	0.02	0	0	-0.2239925	8.380002
saturn	(9.11639500, -0.31089510, -2.06937800)	9.116395	-0.3108951	-2.069378	(0.0, 0.0, 0.2)	9.353482	9.353255	9.353482	-0.03357643	-0.2707801	-0.03324542	-0.2233241	-0.03324542	-0.2233241	-0.03357436	-0.2704459	0.02	0	0	-0.2233241	8.500005
saturn	(9.11755300, -0.31085480, -2.06430200)	9.117553	-0.3108548	-2.064302	(0.0, 0.0, 0.2)	9.353488	9.353255	9.353488	-0.03357643	-0.2707801	-0.03324109	-0.2227672	-0.03324109	-0.2227672	-0.03357436	-0.2704459	0.02	0	0	-0.2227672	8.600007
saturn	(9.11893800, -0.31080630, -2.05821000)	9.118938	-0.3108063	-2.05821	(0.0, 0.0, 0.2)	9.353494	9.353255	9.353494	-0.03357643	-0.2707801	-0.03323588	-0.2220988	-0.03323588	-0.2220988	-0.03357436	-0.2704459	0.02	0	0	-0.2220988	8.72001
saturn	(9.12009000, -0.31076570, -2.05313200)	9.12009	-0.3107657	-2.053132	(0.0, 0.0, 0.2)	9.353499	9.353255	9.353499	-0.03357643	-0.2707801	-0.03323153	-0.2215419	-0.03323153	-0.2215419	-0.03357436	-0.2704459	0.02	0	0	-0.2215419	8.820012
saturn	(9.12123900, -0.31072510, -2.04805400)	9.121239	-0.3107251	-2.048054	(0.0, 0.0, 0.2)	9.353504	9.353255	9.353504	-0.03357643	-0.2707801	-0.03322716	-0.2209849	-0.03322803	-0.2210963	-0.03357436	-0.2704459	0.02	0	0	-0.2209849	8.920014
saturn	(9.12261400, -0.31067620, -2.04195900)	9.122614	-0.3106762	-2.041959	(0.0, 0.0, 0.2)	9.353512	9.353255	9.353512	-0.03357643	-0.2707801	-0.03322191	-0.2203166	-0.03322191	-0.2203166	-0.03357436	-0.2704459	0.02	0	0	-0.2203166	9.040017
saturn	(9.12375600, -0.31063540, -2.03688000)	9.123756	-0.3106354	-2.03688	(0.0, 0.0, 0.2)	9.353517	9.353255	9.353517	-0.03357643	-0.2707801	-0.03321752	-0.2197597	-0.03321752	-0.2197597	-0.03357436	-0.2704459	0.02	0	0	-0.2197597	9.140019
saturn	(9.12512400, -0.31058620, -2.03078300)	9.125124	-0.3105862	-2.030783	(0.0, 0.0, 0.2)	9.353523	9.353255	9.353523	-0.03357643	-0.2707801	-0.03321225	-0.2190913	-0.03321225	-0.2190913	-0.03357436	-0.2704459	0.02	0	0	-0.2190913	9.260022
saturn	(9.12626000, -0.31054520, -2.02570300)	9.12626	-0.3105452	-2.025703	(0.0, 0.0, 0.2)	9.353529	9.353255	9.353529	-0.03357643	-0.2707801	-0.03320784	-0.2185344	-0.03320784	-0.2185344	-0.03357436	-0.2704459	0.02	0	0	-0.2185344	9.360024
saturn	(9.12762100, -0.31049580, -2.01960500)	9.127621	-0.3104958	-2.019605	(0.0, 0.0, 0.2)	9.353537	9.353255	9.353537	-0.03357643	-0.2707801	-0.03320253	-0.217866	-0.03320342	-0.2179774	-0.03357436	-0.2704459	0.02	0	0	-0.217866	9.480027
saturn	(9.12875100, -0.31045450, -2.01452200)	9.128751	-0.3104545	-2.014522	(0.0, 0.0, 0.2)	9.353542	9.353255	9.353542	-0.03357643	-0.2707801	-0.0331981	-0.2173091	-0.03319899	-0.2174205	-0.03357436	-0.2704459	0.02	0	0	-0.2173091	9.580029
saturn	(9.13010400, -0.31040490, -2.00842300)	9.130104	-0.3104049	-2.008423	(0.0, 0.0, 0.2)	9.35355	9.353255	9.35355	-0.03357643	-0.2707801	-0.03319277	-0.2166408	-0.03319277	-0.2166408	-0.03357436	-0.2704459	0.02	0	0	-0.2166408	9.700032
saturn	(9.13122800, -0.31036350, -2.00334000)	9.131228	-0.3103635	-2.00334	(0.0, 0.0, 0.2)	9.353556	9.353255	9.353556	-0.03357643	-0.2707801	-0.03318831	-0.2160839	-0.03318831	-0.2160839	-0.03357436	-0.2704459	0.02	0	0	-0.2160839	9.800035
saturn	(9.13257500, -0.31031360, -1.99723800)	9.132575	-0.3103136	-1.997238	(0.0, 0.0, 0.2)	9.353563	9.353255	9.353563	-0.03357643	-0.2707801	-0.03318295	-0.2154156	-0.03318295	-0.2154156	-0.03357436	-0.2704459	0.02	0	0	-0.2154156	9.920037
