RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
uranus	(-4.85676600, -0.00251491, -18.33612000)	-4.856766	-0.002514914	-18.33612	(-0.1, 0.0, 0.0)	18.96843	18.94545	18.96843	-0.004564666	-1.505222	-0.00013312	-1.829686	-0.00013312	-1.829686	-1.505222	0	0.02	0	0	-1.829686	0
uranus	(-4.86029800, -0.00246410, -18.33521000)	-4.860298	-0.002464099	-18.33521	(-0.1, 0.0, 0.0)	18.96846	18.94545	18.96846	-0.004564666	-1.505222	-0.0001304409	-1.829878	-0.0001304409	-1.829878	-1.505222	0	0.02	0	0	-1.829878	0
uranus	(-4.86383000, -0.00241328, -18.33430000)	-4.86383	-0.002413284	-18.3343	(-0.1, 0.0, 0.0)	18.96848	18.94545	18.96848	-0.004564666	-1.505222	-0.0001277618	-1.830071	-0.0001277618	-1.830071	-1.505222	0	0.02	0	0	-1.830071	0
uranus	(-4.86806600, -0.00235231, -18.33321000)	-4.868066	-0.002352305	-18.33321	(-0.1, 0.0, 0.0)	18.96852	18.94545	18.96852	-0.004564666	-1.505222	-0.0001245468	-1.830301	-0.0001245468	-1.830301	-1.505222	0	0.02	0	0	-1.830301	0
uranus	(-4.87159700, -0.00230149, -18.33230000)	-4.871597	-0.002301489	-18.3323	(-0.1, 0.0, 0.0)	18.96854	18.94545	18.96854	-0.004564666	-1.505222	-0.0001218677	-1.830493	-0.0001218677	-1.830493	-1.505222	0	0.02	0	0	-1.830493	0
uranus	(-4.87583400, -0.00224051, -18.33121000)	-4.875834	-0.00224051	-18.33121	(-0.1, 0.0, 0.0)	18.96857	18.94545	18.96857	-0.004564666	-1.505222	-0.0001186527	-1.830724	-0.0001186527	-1.830724	-1.505222	0	0.02	0	0	-1.830724	0
uranus	(-4.87936500, -0.00218969, -18.33030000)	-4.879365	-0.002189693	-18.3303	(-0.1, 0.0, 0.0)	18.9686	18.94545	18.9686	-0.004564666	-1.505222	-0.0001159736	-1.830916	-0.0001159736	-1.830916	-1.505222	0	0.02	0	0	-1.830916	0
uranus	(-4.88360200, -0.00212871, -18.32920000)	-4.883602	-0.002128713	-18.3292	(-0.1, 0.0, 0.0)	18.96863	18.94545	18.96863	-0.004564666	-1.505222	-0.0001127586	-1.831147	-0.0001127586	-1.831147	-1.505222	0	0.02	0	0	-1.831147	0
uranus	(-4.88713200, -0.00207790, -18.32829000)	-4.887132	-0.002077896	-18.32829	(-0.1, 0.0, 0.0)	18.96866	18.94545	18.96866	-0.004564666	-1.505222	-0.0001100794	-1.831339	-0.0001100794	-1.831339	-1.505222	0	0.02	0	0	-1.831339	0
uranus	(-4.89136800, -0.00201692, -18.32719000)	-4.891368	-0.002016915	-18.32719	(-0.1, 0.0, 0.0)	18.96869	18.94545	18.96869	-0.004564666	-1.505222	-0.0001068644	-1.83157	-0.0001068644	-1.83157	-1.505222	0	0.02	0	0	-1.83157	0
