RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
merkur	(-0.32470550, 0.00715627, 0.11484060)	-0.3247055	0.007156266	0.1148406	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3440939	0.06361996	-2.841778	0.02206095	2.818016	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.818016	0
merkur	(-0.31627330, 0.00496157, 0.14169350)	-0.3162733	0.004961567	0.1416935	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.34616	0.06361996	-2.841778	0.01560996	2.736564	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.736564	0
merkur	(-0.30366940, 0.00228991, 0.17278920)	-0.3036694	0.002289911	0.1727892	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3489094	0.06361996	-2.841778	0.007844965	2.640187	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.640187	0
merkur	(-0.29121070, 0.00004777, 0.19760470)	-0.2912107	4.776643E-05	0.1976047	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3514053	0.06361996	-2.841778	0.001413282	2.561083	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.561083	0
merkur	(-0.27407640, -0.00264216, 0.22588650)	-0.2740764	-0.002642161	0.2258865	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3546188	0.06361996	-2.841778	-0.006189027	2.467685	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.467685	0
merkur	(-0.25811510, -0.00486862, 0.24808370)	-0.2581151	-0.004868618	0.2480837	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3574567	0.06361996	-2.841778	-0.01237962	2.391167	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.391167	0
merkur	(-0.24075450, -0.00706877, 0.26893730)	-0.2407545	-0.007068766	0.2689373	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3604202	0.06361996	-2.841778	-0.01840006	2.315869	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.315869	0
merkur	(-0.21825250, -0.00965880, 0.29208010)	-0.2182525	-0.009658801	0.2920801	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3641155	0.06361996	-2.841778	-0.02535626	2.22714	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.22714	0
merkur	(-0.19826000, -0.01176350, 0.30972370)	-0.19826	-0.0117635	0.3097237	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3672891	0.06361996	-2.841778	-0.03089875	2.154562	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.154562	0
merkur	(-0.17297270, -0.01421090, 0.32885140)	-0.1729727	-0.0142109	0.3288514	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3711835	0.06361996	-2.841778	-0.03721255	2.069093	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.069093	0
merkur	(-0.15096930, -0.01617542, 0.34304380)	-0.1509693	-0.01617542	0.3430438	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3744799	0.06361996	-2.841778	-0.04217332	1.999209	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	1.999209	0
merkur	(-0.12363650, -0.01843169, 0.35793980)	-0.1236365	-0.01843169	0.3579398	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.378472	0.06361996	-2.841778	-0.04774628	1.916927	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	1.916927	0
